Name,Number,Rarity
Artazon,171/193,Uncommon
Boss's Orders (Ghetsis),172/193,Rare
Bravery Charm,173/193,Uncommon
Calamitous Snowy Mountain,174/193,Uncommon
Calamitous Wasteland,175/193,Uncommon
Choice Belt,176/193,Uncommon
Clavell,177/193,Common
Delivery Drone,178/193,Uncommon
Dendra,179/193,Uncommon
Falkner,180/193,Uncommon
Fighting Au Lait,181/193,Uncommon
Giacomo,182/193,Uncommon
Great Ball,183/193,Common
Grusha,184/193,Uncommon
Iono,185/193,Uncommon
Practice Studio,186/193,Uncommon
Saguaro,187/193,Uncommon
Super Rod,188/193,Common
Superior Energy Retrieval,189/193,Uncommon
Jet Energy,190/193,Uncommon
Luminous Energy,191/193,Uncommon
Reversal Energy,192/193,Uncommon
Therapeutic Energy,193/193,Uncommon
Heracross,194/193,Illustration Rare
Tropius,195/193,Illustration Rare
Sprigatito,196/193,Illustration Rare
Floragato,197/193,Illustration Rare
Bramblin,198/193,Illustration Rare
Fletchinder,199/193,Illustration Rare
Pyroar,200/193,Illustration Rare
Fuecoco,201/193,Illustration Rare
Crocalor,202/193,Illustration Rare
Magikarp,203/193,Illustration Rare
Marill,204/193,Illustration Rare
Eiscue,205/193,Illustration Rare
Quaxly,206/193,Illustration Rare
Quaxwell,207/193,Illustration Rare
Frigibax,208/193,Illustration Rare
Arctibax,209/193,Illustration Rare
Baxcalibur,210/193,Illustration Rare
Raichu,211/193,Illustration Rare
Mismagius,212/193,Illustration Rare
Gothorita,213/193,Illustration Rare
Sandygast,214/193,Illustration Rare
Rabsca,215/193,Illustration Rare
Tinkatink,216/193,Illustration Rare
Tinkatuff,217/193,Illustration Rare
Paldean Tauros,218/193,Illustration Rare
Sudowoodo,219/193,Illustration Rare
Nacli,220/193,Illustration Rare
Paldean Wooper,221/193,Illustration Rare
Tyranitar,222/193,Illustration Rare
Grafaiai,223/193,Illustration Rare
Orthworm,224/193,Illustration Rare
Rookidee,225/193,Illustration Rare
Maushold,226/193,Illustration Rare
Flamigo,227/193,Illustration Rare
Farigiraf,228/193,Illustration Rare
Dudunsparce,229/193,Illustration Rare
Forretress ex,230/193,Ultra Rare
Meowscarada ex,231/193,Ultra Rare
Wo-Chien ex,232/193,Ultra Rare
Skeledirge ex,233/193,Ultra Rare
Chi-Yu ex,234/193,Ultra Rare
Quaquaval ex,235/193,Ultra Rare
Chien-Pao ex,236/193,Ultra Rare
Bellibolt ex,237/193,Ultra Rare
Slowking ex,238/193,Ultra Rare
Dedenne ex,239/193,Ultra Rare
Tinkaton ex,240/193,Ultra Rare
Lycanroc ex,241/193,Ultra Rare
Annihilape ex,242/193,Ultra Rare
Ting-Lu ex,243/193,Ultra Rare
Paldean Clodsire ex,244/193,Ultra Rare
Copperajah ex,245/193,Ultra Rare
Noivern ex,246/193,Ultra Rare
Squawkabilly ex,247/193,Ultra Rare
Boss's Orders (Ghetsis),248/193,Ultra Rare
Clavell,249/193,Ultra Rare
Dendra,250/193,Ultra Rare
Falkner,251/193,Ultra Rare
Giacomo,252/193,Ultra Rare
Grusha,253/193,Ultra Rare
Iono,254/193,Ultra Rare
Saguaro,255/193,Ultra Rare
Meowscarada ex,256/193,Special Illustration Rare
Wo-Chien ex,257/193,Special Illustration Rare
Skeledirge ex,258/193,Special Illustration Rare
Chi-Yu ex,259/193,Special Illustration Rare
Quaquaval ex,260/193,Special Illustration Rare
Chien-Pao ex,261/193,Special Illustration Rare
Tinkaton ex,262/193,Special Illustration Rare
Ting-Lu ex,263/193,Special Illustration Rare
Squawkabilly ex,264/193,Special Illustration Rare
Boss's Orders (Ghetsis),265/193,Special Illustration Rare
Dendra,266/193,Special Illustration Rare
Giacomo,267/193,Special Illustration Rare
Grusha,268/193,Special Illustration Rare
Iono,269/193,Special Illustration Rare
Saguaro,270/193,Special Illustration Rare
Meowscarada ex,271/193,Hyper Rare
Skeledirge ex,272/193,Hyper Rare
Quaquaval ex,273/193,Hyper Rare
Chien-Pao ex,274/193,Hyper Rare
Ting-Lu ex,275/193,Hyper Rare
Super Rod,276/193,Hyper Rare
Superior Energy Retrieval,277/193,Hyper Rare
Basic Grass Energy,278/193,Hyper Rare
Basic Water Energy,279/193,Hyper Rare
